PL2 2JJ,Plymouth,,,Wordsworth Crescent, ,1,,,,,,55335490,S, ,5F
PL2 2JZ,Plymouth,,,Ash Grove, ,13,,,,,,18928850,S, ,1B
PL2 2LL,Plymouth,,,Lark Hill, ,8,,,,,,53110629,S, ,1H
PL2 2LN,Plymouth,,,Foliot Road, ,13,,,,,,55889027,S, ,2H
PL2 2LP,Plymouth,,,Foliot Road, ,52,,,,,,53110589,S, ,2G
PL2 3BP,Plymouth,,,Wolseley Road, ,60,,,,,,52542651,S, ,2U
PL2 3SW,Plymouth,,,St. Erth Road, ,15,,,,,,55466543,S, ,1Q
PL3 4HF,Plymouth,,,Alma Road, ,99,,,,,,18936586,S, ,1Q
PL3 4RN,Plymouth,,,Wilderness Road, ,28,,,,,,56440089,S, ,3W
PL3 4RN,Plymouth,,,Wilderness Road, ,32,,,,,,56440091,S, ,3X
PL3 4RN,Plymouth,,,Wilderness Road, ,30,,,,,,56440090,S, ,3Y
PL3 4RN,Plymouth,,,Wilderness Road, ,26,,,,,,56440088,S, ,3Z
PL3 5AQ,Plymouth,,,Sir Leonard Rogers Close, ,13,,,,,,54998746,S, ,1R
PL3 6AX,Plymouth,,,Sound View, ,7,,,,,,57148366,S, ,1H
PL3 6EQ,Plymouth,Crabtree,,Military Road, ,40,,Unit 3,,,,56608500,S, ,1P
PL3 6EQ,Plymouth,Crabtree,,Military Road, ,40,,Unit 4,,,,56608501,S, ,1Q
PL3 6EQ,Plymouth,Crabtree,,Military Road, ,40,,Unit 5,,,,56608502,S, ,1R
PL3 6EQ,Plymouth,Crabtree,,Military Road, ,40,,Unit 6,,,,56608503,S, ,1S
PL3 6EQ,Plymouth,Crabtree,,Military Road, ,40,,Unit 7,,,,56608504,S, ,1T
